month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,district_name,calculationType,change
2015-04-01,Tomato,1295.97,673.74,984.85,India,All,Monthly,186.85
2015-05-01,Tomato,1542.87,929.52,1236.2,India,All,Monthly,-119.41
2015-06-01,Tomato,1218.46,715.62,967.04,India,All,Monthly,112.21
2015-07-01,Tomato,1400.34,675.87,1038.11,India,All,Monthly,109.28
2015-08-01,Tomato,1401.42,1047.37,1224.4,India,All,Monthly,188.14
2015-09-01,Tomato,1613.84,1147.8,1380.82,India,All,Monthly,-168.35
2015-10-01,Tomato,1515.53,750.31,1132.92,India,All,Monthly,27.87
2015-11-01,Tomato,1463.81,923.84,1193.83,India,All,Monthly,100.18
2015-12-01,Tomato,1712.49,1115.81,1414.15,India,All,Monthly,-150.63
2016-01-01,Tomato,1685.94,1115.13,1400.53,India,All,Monthly,111.52
2016-02-01,Tomato,1835.08,1230.77,1532.93,India,All,Monthly,-164.06
2016-03-01,Tomato,1855.18,993.92,1424.55,India,All,Monthly,-165.9
2016-04-01,Tomato,1545.91,883.07,1214.49,India,All,Monthly,81.55
2016-05-01,Tomato,1576.11,871.39,1223.75,India,All,Monthly,-189.59
2016-06-01,Tomato,1248.81,798.02,1023.42,India,All,Monthly,9.16
2016-07-01,Tomato,1507.46,923.6,1215.53,India,All,Monthly,-123.0
2016-08-01,Tomato,1247.07,747.4,997.23,India,All,Monthly,131.15
2016-09-01,Tomato,1287.86,806.54,1047.2,India,All,Monthly,13.71
2016-10-01,Tomato,1210.02,812.13,1011.07,India,All,Monthly,152.65
2016-11-01,Tomato,1548.71,1047.72,1298.21,India,All,Monthly,-120.25
2016-12-01,Tomato,1504.19,1039.62,1271.9,India,All,Monthly,95.25
2017-01-01,Tomato,1513.02,942.12,1227.57,India,All,Monthly,129.04
2017-02-01,Tomato,1665.41,940.02,1302.72,India,All,Monthly,155.84
2017-03-01,Tomato,1942.26,1295.25,1618.75,India,All,Monthly,174.47
2017-04-01,Tomato,2177.17,1514.14,1845.65,India,All,Monthly,152.09
2017-05-01,Tomato,2256.75,1745.15,2000.95,India,All,Monthly,110.35
2017-06-01,Tomato,2479.48,1734.34,2106.91,India,All,Monthly,-91.46
2017-07-01,Tomato,2282.71,1769.82,2026.27,India,All,Monthly,-152.12
2017-08-01,Tomato,2235.68,1618.75,1927.21,India,All,Monthly,170.47
2017-09-01,Tomato,2436.81,1731.84,2084.33,India,All,Monthly,167.01
2017-10-01,Tomato,2651.25,1973.4,2312.32,India,All,Monthly,65.95
2017-11-01,Tomato,2651.55,1973.47,2312.51,India,All,Monthly,-184.49
2017-12-01,Tomato,2567.85,1920.42,2244.13,India,All,Monthly,189.73
2018-01-01,Tomato,2691.94,2176.98,2434.46,India,All,Monthly,-83.47
2018-02-01,Tomato,2685.79,2193.95,2439.87,India,All,Monthly,18.8
2018-03-01,Tomato,2910.31,2148.41,2529.36,India,All,Monthly,-102.78
2018-04-01,Tomato,2786.91,1964.18,2375.54,India,All,Monthly,51.76
2018-05-01,Tomato,2759.0,2122.44,2440.72,India,All,Monthly,168.47
2018-06-01,Tomato,2778.24,2135.46,2456.85,India,All,Monthly,-110.45
2018-07-01,Tomato,2568.56,2065.83,2317.19,India,All,Monthly,-159.56
2018-08-01,Tomato,2628.0,1931.39,2279.7,India,All,Monthly,-115.98
2018-09-01,Tomato,2361.11,1881.95,2121.53,India,All,Monthly,100.08
2018-10-01,Tomato,2384.36,2079.96,2232.16,India,All,Monthly,197.02
2018-11-01,Tomato,2590.96,2030.89,2310.93,India,All,Monthly,88.97
2018-12-01,Tomato,2748.0,1987.54,2367.77,India,All,Monthly,-93.95
2019-01-01,Tomato,2757.54,1912.11,2334.82,India,All,Monthly,14.0
2019-02-01,Tomato,2632.01,1982.85,2307.43,India,All,Monthly,36.54
2019-03-01,Tomato,2530.08,2021.94,2276.01,India,All,Monthly,-111.22
2019-04-01,Tomato,2507.65,1751.29,2129.47,India,All,Monthly,35.37
2019-05-01,Tomato,2403.41,1750.75,2077.08,India,All,Monthly,-79.55
2019-06-01,Tomato,2272.52,1818.08,2045.3,India,All,Monthly,-194.87
2019-07-01,Tomato,2247.97,1433.76,1840.86,India,All,Monthly,57.7
2019-08-01,Tomato,2304.2,1658.36,1981.28,India,All,Monthly,-197.48
2019-09-01,Tomato,1985.22,1311.92,1648.57,India,All,Monthly,-139.15
2019-10-01,Tomato,1959.17,1397.76,1678.47,India,All,Monthly,-49.85
2019-11-01,Tomato,1886.64,1280.7,1583.67,India,All,Monthly,153.31
2019-12-01,Tomato,1941.13,1519.05,1730.09,India,All,Monthly,10.66
2020-01-01,Tomato,2023.37,1506.81,1765.09,India,All,Monthly,54.36
2020-02-01,Tomato,2078.67,1601.69,1840.18,India,All,Monthly,-135.81
2020-03-01,Tomato,1996.16,1293.57,1644.86,India,All,Monthly,-83.43
2020-04-01,Tomato,1926.13,1214.79,1570.46,India,All,Monthly,-144.23
2020-05-01,Tomato,1790.0,950.5,1370.25,India,All,Monthly,80.85
2020-06-01,Tomato,1672.5,1265.84,1469.17,India,All,Monthly,113.22
2020-07-01,Tomato,2015.25,1219.55,1617.4,India,All,Monthly,-61.75
2020-08-01,Tomato,1893.94,1434.26,1664.1,India,All,Monthly,-129.4
2020-09-01,Tomato,1932.53,1368.39,1650.46,India,All,Monthly,-12.68
2020-10-01,Tomato,1979.49,1464.0,1721.75,India,All,Monthly,-124.14
2020-11-01,Tomato,1957.4,1237.16,1597.28,India,All,Monthly,-2.42
2020-12-01,Tomato,1877.71,1207.93,1542.82,India,All,Monthly,-26.7
2021-01-01,Tomato,1935.43,1325.84,1630.63,India,All,Monthly,-25.07
2021-02-01,Tomato,1838.38,1315.23,1576.8,India,All,Monthly,-19.82
2021-03-01,Tomato,2033.89,1099.08,1566.49,India,All,Monthly,45.81
2021-04-01,Tomato,1943.79,1243.81,1593.8,India,All,Monthly,169.93
2021-05-01,Tomato,2029.89,1514.67,1772.28,India,All,Monthly,-115.63
2021-06-01,Tomato,1931.66,1169.99,1550.82,India,All,Monthly,-194.39
2021-07-01,Tomato,1764.15,1133.47,1448.81,India,All,Monthly,-102.31
2021-08-01,Tomato,1546.44,928.17,1237.31,India,All,Monthly,99.35
2021-09-01,Tomato,1705.42,843.46,1274.44,India,All,Monthly,53.92
2021-10-01,Tomato,1743.65,1169.54,1456.6,India,All,Monthly,44.44
2021-11-01,Tomato,1844.41,1067.81,1456.11,India,All,Monthly,-81.49
2021-12-01,Tomato,1508.89,986.44,1247.66,India,All,Monthly,-152.11
2022-01-01,Tomato,1288.51,616.01,952.26,India,All,Monthly,-96.21
2022-02-01,Tomato,1151.98,485.06,818.52,India,All,Monthly,-102.6
2022-03-01,Tomato,1159.35,591.6,875.48,India,All,Monthly,143.89
2022-04-01,Tomato,1359.67,875.83,1117.75,India,All,Monthly,101.78
2022-05-01,Tomato,1702.59,1010.81,1356.7,India,All,Monthly,-185.06
2022-06-01,Tomato,1541.99,967.54,1254.76,India,All,Monthly,-113.68
2022-07-01,Tomato,1598.15,860.34,1229.25,India,All,Monthly,182.49
2022-08-01,Tomato,1576.09,1290.19,1433.14,India,All,Monthly,-46.47
2022-09-01,Tomato,1763.98,1056.33,1410.16,India,All,Monthly,133.86
2022-10-01,Tomato,1981.87,1055.01,1518.44,India,All,Monthly,141.49
2022-11-01,Tomato,1859.17,1504.24,1681.71,India,All,Monthly,-94.64
2022-12-01,Tomato,1746.69,1191.08,1468.88,India,All,Monthly,84.54
2023-01-01,Tomato,1674.72,1265.91,1470.31,India,All,Monthly,-32.57
2023-02-01,Tomato,1710.6,1221.23,1465.92,India,All,Monthly,132.85
2023-03-01,Tomato,1975.16,1109.92,1542.54,India,All,Monthly,147.72
2023-04-01,Tomato,1989.03,1370.87,1679.95,India,All,Monthly,60.56
2023-05-01,Tomato,1899.83,1428.46,1664.14,India,All,Monthly,103.65
2023-06-01,Tomato,1880.8,1425.95,1653.38,India,All,Monthly,-139.22
2023-07-01,Tomato,1620.5,1306.81,1463.65,India,All,Monthly,-15.03
2023-08-01,Tomato,1831.03,1062.77,1446.9,India,All,Monthly,131.73
2023-09-01,Tomato,1788.77,1406.35,1597.56,India,All,Monthly,-120.37
2023-10-01,Tomato,1818.21,1200.92,1509.57,India,All,Monthly,-82.06
2023-11-01,Tomato,1647.16,1054.64,1350.9,India,All,Monthly,-140.39
2023-12-01,Tomato,1516.83,927.97,1222.4,India,All,Monthly,-20.13
2024-01-01,Tomato,1348.43,1058.5,1203.47,India,All,Monthly,-72.81
2024-02-01,Tomato,1414.58,944.05,1179.31,India,All,Monthly,-51.31
2024-03-01,Tomato,1333.84,874.05,1103.95,India,All,Monthly,-48.24
2024-04-01,Tomato,1257.02,852.65,1054.83,India,All,Monthly,17.18
2024-05-01,Tomato,1289.72,819.64,1054.68,India,All,Monthly,12.52
2024-06-01,Tomato,1385.28,868.68,1126.98,India,All,Monthly,171.72
2024-07-01,Tomato,1626.94,974.03,1300.49,India,All,Monthly,-74.07
2024-08-01,Tomato,1713.96,869.91,1291.94,India,All,Monthly,35.63
2024-09-01,Tomato,1616.51,1203.57,1410.04,India,All,Monthly,39.95
2024-10-01,Tomato,1785.07,1170.6,1477.83,India,All,Monthly,-70.56
2024-11-01,Tomato,1519.78,915.91,1217.84,India,All,Monthly,69.64
2024-12-01,Tomato,1573.54,1021.73,1297.63,India,All,Monthly,91.37
2025-01-01,Tomato,1700.9,955.95,1328.43,India,All,Monthly,-13.27
2025-02-01,Tomato,1538.47,877.93,1208.2,India,All,Monthly,-134.53
2025-03-01,Tomato,1376.56,815.4,1095.98,India,All,Monthly,76.89
2025-04-01,Tomato,1437.22,981.37,1209.29,India,All,Monthly,7.4
2025-05-01,Tomato,1457.21,948.06,1202.63,India,All,Monthly,-71.56
2025-06-01,Tomato,1454.99,751.42,1103.21,India,All,Monthly,106.19
2025-07-01,Tomato,1318.66,1108.04,1213.35,India,All,Monthly,137.54
2025-08-01,Tomato,1477.54,977.01,1227.27,India,All,Monthly,127.88
2025-09-01,Tomato,1759.95,895.45,1327.7,India,All,Monthly,92.1
2025-10-01,Tomato,1528.78,1141.12,1334.95,India,All,Monthly,86.3
2025-11-01,Tomato,1813.19,1076.98,1445.09,India,All,Monthly,83.43
2025-12-01,Tomato,1711.47,1110.61,1411.04,India,All,Monthly,-40.92
2015-01-01,Potato,3399.24,2723.62,3061.43,India,All,Monthly,-108.81
2015-02-01,Potato,3406.51,2725.93,3066.22,India,All,Monthly,113.94
2015-03-01,Potato,3474.33,2867.2,3170.76,India,All,Monthly,-20.27
2015-04-01,Potato,3512.25,2875.43,3193.84,India,All,Monthly,-39.55
2015-05-01,Potato,3441.02,2999.08,3220.05,India,All,Monthly,82.3
2015-06-01,Potato,3488.53,2995.04,3241.79,India,All,Monthly,-109.32
2015-07-01,Potato,3530.68,2741.43,3136.05,India,All,Monthly,34.4
2015-08-01,Potato,3394.31,2689.81,3042.06,India,All,Monthly,33.95
2015-09-01,Potato,3234.4,2867.24,3050.82,India,All,Monthly,-81.2
2015-10-01,Potato,3375.74,2840.55,3108.14,India,All,Monthly,-32.3
2015-11-01,Potato,3502.27,2642.94,3072.61,India,All,Monthly,128.98
2015-12-01,Potato,3405.13,2920.74,3162.94,India,All,Monthly,133.79
2016-01-01,Potato,3603.39,2869.48,3236.44,India,All,Monthly,-23.04
2016-02-01,Potato,3373.04,2787.87,3080.46,India,All,Monthly,135.97
2016-03-01,Potato,3563.3,2855.47,3209.39,India,All,Monthly,-166.55
2016-04-01,Potato,3540.71,2696.66,3118.68,India,All,Monthly,69.88
2016-05-01,Potato,3497.89,2750.73,3124.31,India,All,Monthly,66.49
2016-06-01,Potato,3344.88,3058.84,3201.86,India,All,Monthly,198.34
2016-07-01,Potato,3567.53,3177.48,3372.5,India,All,Monthly,118.24
2016-08-01,Potato,3790.67,3378.5,3584.59,India,All,Monthly,-110.76
2016-09-01,Potato,3881.78,3069.42,3475.6,India,All,Monthly,34.04
2016-10-01,Potato,3912.64,3151.7,3532.17,India,All,Monthly,144.89
2016-11-01,Potato,3878.24,3481.58,3679.91,India,All,Monthly,-49.83
2016-12-01,Potato,3968.03,3529.07,3748.55,India,All,Monthly,197.63
2017-01-01,Potato,4280.47,3642.95,3961.71,India,All,Monthly,45.12
2017-02-01,Potato,4176.85,3571.43,3874.14,India,All,Monthly,41.33
2017-03-01,Potato,4231.45,3798.81,4015.13,India,All,Monthly,-1.14
2017-04-01,Potato,4202.51,3728.2,3965.36,India,All,Monthly,-27.68
2017-05-01,Potato,4372.11,3615.61,3993.86,India,All,Monthly,72.75
2017-06-01,Potato,4210.51,3878.78,4044.64,India,All,Monthly,-178.26
2017-07-01,Potato,3994.3,3628.74,3811.52,India,All,Monthly,3.23
2017-08-01,Potato,4305.86,3460.26,3883.06,India,All,Monthly,-50.64
2017-09-01,Potato,4176.06,3646.74,3911.4,India,All,Monthly,-55.79
2017-10-01,Potato,3971.92,3367.73,3669.83,India,All,Monthly,81.83
2017-11-01,Potato,3886.35,3390.45,3638.4,India,All,Monthly,-5.12
2017-12-01,Potato,3961.5,3322.85,3642.17,India,All,Monthly,0.32
2018-01-01,Potato,4070.98,3203.4,3637.19,India,All,Monthly,-43.2
2018-02-01,Potato,3957.45,3395.56,3676.51,India,All,Monthly,-40.36
2018-03-01,Potato,3750.85,3151.65,3451.25,India,All,Monthly,-183.49
2018-04-01,Potato,3576.78,3056.69,3316.73,India,All,Monthly,-131.07
2018-05-01,Potato,3573.03,3033.45,3303.24,India,All,Monthly,143.72
2018-06-01,Potato,3650.62,3116.06,3383.34,India,All,Monthly,108.22
2018-07-01,Potato,3906.57,3175.46,3541.01,India,All,Monthly,126.68
2018-08-01,Potato,4111.18,3443.45,3777.31,India,All,Monthly,-173.78
2018-09-01,Potato,3771.0,3110.61,3440.81,India,All,Monthly,-144.74
2018-10-01,Potato,3481.69,2822.6,3152.14,India,All,Monthly,159.52
2018-11-01,Potato,3630.13,2844.01,3237.07,India,All,Monthly,-127.12
2018-12-01,Potato,3248.26,2709.75,2979.0,India,All,Monthly,48.21
2019-01-01,Potato,3263.67,2876.2,3069.93,India,All,Monthly,-119.0
2019-02-01,Potato,3215.14,2551.27,2883.2,India,All,Monthly,-65.29
2019-03-01,Potato,3136.46,2709.58,2923.02,India,All,Monthly,187.77
2019-04-01,Potato,3573.75,2796.45,3185.1,India,All,Monthly,181.68
2019-05-01,Potato,3778.23,3220.18,3499.2,India,All,Monthly,141.0
2019-06-01,Potato,3796.8,3142.05,3469.42,India,All,Monthly,-125.64
2019-07-01,Potato,3497.24,3136.76,3317.0,India,All,Monthly,-147.65
2019-08-01,Potato,3593.28,2894.1,3243.69,India,All,Monthly,-21.16
2019-09-01,Potato,3508.8,2986.42,3247.61,India,All,Monthly,-137.69
2019-10-01,Potato,3254.09,2969.72,3111.9,India,All,Monthly,-161.94
2019-11-01,Potato,3416.28,2524.71,2970.5,India,All,Monthly,-6.69
2019-12-01,Potato,3243.86,2846.92,3045.39,India,All,Monthly,190.68
2020-01-01,Potato,3583.63,3113.02,3348.32,India,All,Monthly,76.04
2020-02-01,Potato,3635.23,3091.51,3363.37,India,All,Monthly,78.62
2020-03-01,Potato,3669.9,3047.84,3358.87,India,All,Monthly,-72.06
2020-04-01,Potato,3580.34,3035.67,3308.01,India,All,Monthly,-62.44
2020-05-01,Potato,3617.21,2991.29,3304.25,India,All,Monthly,39.54
2020-06-01,Potato,3821.78,2868.63,3345.2,India,All,Monthly,15.85
2020-07-01,Potato,3463.21,3206.16,3334.68,India,All,Monthly,24.55
2020-08-01,Potato,3605.69,2860.49,3233.09,India,All,Monthly,-172.63
2020-09-01,Potato,3248.97,2629.47,2939.22,India,All,Monthly,-101.02
2020-10-01,Potato,3197.23,2645.13,2921.18,India,All,Monthly,-29.18
2020-11-01,Potato,3321.25,2474.34,2897.79,India,All,Monthly,-8.51
2020-12-01,Potato,3128.02,2560.98,2844.5,India,All,Monthly,8.25
2021-01-01,Potato,3294.86,2354.33,2824.6,India,All,Monthly,9.96
2021-02-01,Potato,3281.86,2608.74,2945.3,India,All,Monthly,-31.02
2021-03-01,Potato,3085.2,2600.33,2842.77,India,All,Monthly,-67.04
2021-04-01,Potato,3198.76,2401.9,2800.33,India,All,Monthly,155.62
2021-05-01,Potato,3273.38,2790.29,3031.84,India,All,Monthly,148.37
2021-06-01,Potato,3385.79,2957.15,3171.47,India,All,Monthly,-99.62
2021-07-01,Potato,3172.3,2884.71,3028.5,India,All,Monthly,146.42
2021-08-01,Potato,3407.9,2685.66,3046.78,India,All,Monthly,61.76
2021-09-01,Potato,3304.96,2670.74,2987.85,India,All,Monthly,49.56
2021-10-01,Potato,3377.41,2908.32,3142.87,India,All,Monthly,34.67
2021-11-01,Potato,3527.24,2769.37,3148.3,India,All,Monthly,155.41
2021-12-01,Potato,3462.92,2819.21,3141.06,India,All,Monthly,111.57
2022-01-01,Potato,3397.18,2869.85,3133.51,India,All,Monthly,69.18
2022-02-01,Potato,3424.19,2866.93,3145.56,India,All,Monthly,-46.26
2022-03-01,Potato,3384.09,2866.66,3125.37,India,All,Monthly,174.61
2022-04-01,Potato,3476.1,2851.97,3164.04,India,All,Monthly,-15.58
2022-05-01,Potato,3477.39,2818.89,3148.14,India,All,Monthly,60.1
2022-06-01,Potato,3468.78,2854.02,3161.4,India,All,Monthly,9.52
2022-07-01,Potato,3378.41,3002.53,3190.47,India,All,Monthly,5.37
2022-08-01,Potato,3643.84,2978.41,3311.12,India,All,Monthly,-72.08
2022-09-01,Potato,3384.45,3063.69,3224.07,India,All,Monthly,35.67
2022-10-01,Potato,3689.16,2913.71,3301.44,India,All,Monthly,-15.15
2022-11-01,Potato,3489.63,2940.99,3215.31,India,All,Monthly,-70.69
2022-12-01,Potato,3266.9,2972.13,3119.52,India,All,Monthly,108.7
2023-01-01,Potato,3381.34,3012.43,3196.89,India,All,Monthly,-173.35
2023-02-01,Potato,3190.49,2626.0,2908.24,India,All,Monthly,113.05
2023-03-01,Potato,3468.41,2776.33,3122.37,India,All,Monthly,30.27
2023-04-01,Potato,3407.24,2802.02,3104.63,India,All,Monthly,147.93
2023-05-01,Potato,3692.71,3144.55,3418.63,India,All,Monthly,147.83
2023-06-01,Potato,3683.27,3113.74,3398.5,India,All,Monthly,173.69
2023-07-01,Potato,3941.47,3395.63,3668.55,India,All,Monthly,-179.51
2023-08-01,Potato,3875.75,3275.0,3575.37,India,All,Monthly,-24.68
2023-09-01,Potato,3918.45,3081.36,3499.91,India,All,Monthly,36.85
2023-10-01,Potato,3643.3,3349.45,3496.37,India,All,Monthly,43.57
2023-11-01,Potato,3835.99,3262.71,3549.35,India,All,Monthly,17.76
2023-12-01,Potato,3691.53,3319.68,3505.61,India,All,Monthly,157.69
2024-01-01,Potato,3888.71,3467.48,3678.1,India,All,Monthly,-93.05
2024-02-01,Potato,3827.65,3109.2,3468.42,India,All,Monthly,-184.34
2024-03-01,Potato,3405.1,2876.18,3140.64,India,All,Monthly,26.19
2024-04-01,Potato,3604.27,2827.67,3215.97,India,All,Monthly,103.8
2024-05-01,Potato,3799.21,3180.64,3489.92,India,All,Monthly,-149.06
2024-06-01,Potato,3792.25,2928.57,3360.41,India,All,Monthly,-42.45
2024-07-01,Potato,3734.53,3215.29,3474.91,India,All,Monthly,27.5
2024-08-01,Potato,3794.11,3056.01,3425.06,India,All,Monthly,53.95
2024-09-01,Potato,3814.71,3183.23,3498.97,India,All,Monthly,124.01
2024-10-01,Potato,3793.32,3288.01,3540.67,India,All,Monthly,-46.57
2024-11-01,Potato,3815.07,3272.24,3543.65,India,All,Monthly,-180.9
2024-12-01,Potato,3611.73,3001.83,3306.78,India,All,Monthly,-77.42
2025-01-01,Potato,3708.66,2882.77,3295.72,India,All,Monthly,54.35
2025-02-01,Potato,3837.46,3085.85,3461.66,India,All,Monthly,7.96
2025-03-01,Potato,3610.57,3321.7,3466.14,India,All,Monthly,188.12
2025-04-01,Potato,3804.86,3231.76,3518.31,India,All,Monthly,-17.11
2025-05-01,Potato,3757.09,3306.29,3531.69,India,All,Monthly,189.35
2025-06-01,Potato,4146.14,3290.67,3718.41,India,All,Monthly,29.13
2025-07-01,Potato,4163.86,3587.23,3875.55,India,All,Monthly,20.13
2025-08-01,Potato,4193.21,3523.85,3858.53,India,All,Monthly,86.08
2025-09-01,Potato,4161.9,3666.7,3914.3,India,All,Monthly,184.38
2025-10-01,Potato,4570.12,3937.75,4253.94,India,All,Monthly,90.64
2025-11-01,Potato,4550.9,4124.51,4337.7,India,All,Monthly,36.14
2025-12-01,Potato,4863.25,3911.99,4387.62,India,All,Monthly,-8.07
2015-01-01,Onion,2416.04,1480.59,1948.31,India,All,Monthly,-58.7
2015-02-01,Onion,2048.16,1539.83,1794.0,India,All,Monthly,144.23
2015-03-01,Onion,2390.0,1797.38,2093.69,India,All,Monthly,-43.58
2015-04-01,Onion,2498.35,1868.54,2183.44,India,All,Monthly,-21.84
2015-05-01,Onion,2524.54,1670.51,2097.52,India,All,Monthly,-55.59
2015-06-01,Onion,2495.3,1941.8,2218.55,India,All,Monthly,-126.11
2015-07-01,Onion,2409.09,1744.66,2076.87,India,All,Monthly,113.62
2015-08-01,Onion,2446.61,1786.61,2116.61,India,All,Monthly,-65.16
2015-09-01,Onion,2343.87,1790.41,2067.14,India,All,Monthly,155.2
2015-10-01,Onion,2348.87,1937.08,2142.98,India,All,Monthly,170.66
2015-11-01,Onion,2423.6,2204.65,2314.13,India,All,Monthly,-191.25
2015-12-01,Onion,2336.57,1923.74,2130.15,India,All,Monthly,-38.63
2016-01-01,Onion,2501.71,1890.78,2196.24,India,All,Monthly,34.92
2016-02-01,Onion,2431.35,2025.67,2228.51,India,All,Monthly,36.93
2016-03-01,Onion,2407.98,2004.65,2206.31,India,All,Monthly,67.57
2016-04-01,Onion,2676.68,1922.61,2299.65,India,All,Monthly,29.09
2016-05-01,Onion,2790.76,2008.3,2399.53,India,All,Monthly,37.51
2016-06-01,Onion,2658.63,2298.79,2478.71,India,All,Monthly,110.52
2016-07-01,Onion,3068.29,2439.94,2754.11,India,All,Monthly,-77.09
2016-08-01,Onion,2979.18,2193.29,2586.24,India,All,Monthly,-47.24
2016-09-01,Onion,2934.72,2143.75,2539.24,India,All,Monthly,4.22
2016-10-01,Onion,2721.55,2182.03,2451.79,India,All,Monthly,-196.96
2016-11-01,Onion,2440.74,1887.01,2163.87,India,All,Monthly,-0.8
2016-12-01,Onion,2649.78,1789.75,2219.77,India,All,Monthly,191.84
2017-01-01,Onion,2687.26,2159.75,2423.51,India,All,Monthly,-190.7
2017-02-01,Onion,2630.64,2012.09,2321.37,India,All,Monthly,-157.0
2017-03-01,Onion,2529.03,2051.84,2290.44,India,All,Monthly,-40.88
2017-04-01,Onion,2659.87,1824.11,2241.99,India,All,Monthly,21.89
2017-05-01,Onion,2603.28,1984.13,2293.7,India,All,Monthly,-115.66
2017-06-01,Onion,2647.36,2068.58,2357.97,India,All,Monthly,-74.38
2017-07-01,Onion,2717.51,1972.34,2344.92,India,All,Monthly,1.19
2017-08-01,Onion,2702.93,2208.24,2455.59,India,All,Monthly,-191.33
2017-09-01,Onion,2700.05,1810.23,2255.14,India,All,Monthly,30.91
2017-10-01,Onion,2745.06,1983.21,2364.14,India,All,Monthly,167.95
2017-11-01,Onion,2649.11,2124.59,2386.85,India,All,Monthly,71.22
2017-12-01,Onion,2575.61,2339.71,2457.66,India,All,Monthly,40.27
2018-01-01,Onion,2649.08,2001.68,2325.38,India,All,Monthly,-196.61
2018-02-01,Onion,2627.87,1838.64,2233.25,India,All,Monthly,-55.31
2018-03-01,Onion,2300.89,1756.74,2028.81,India,All,Monthly,156.69
2018-04-01,Onion,2624.63,1957.72,2291.17,India,All,Monthly,-31.81
2018-05-01,Onion,2722.89,2107.2,2415.04,India,All,Monthly,190.64
2018-06-01,Onion,2772.71,2191.71,2482.21,India,All,Monthly,91.27
2018-07-01,Onion,2929.62,2245.02,2587.32,India,All,Monthly,-73.32
2018-08-01,Onion,2967.16,2335.48,2651.32,India,All,Monthly,-110.14
2018-09-01,Onion,2748.67,2172.01,2460.34,India,All,Monthly,54.55
2018-10-01,Onion,2990.04,2122.37,2556.21,India,All,Monthly,42.06
2018-11-01,Onion,3063.12,2328.44,2695.78,India,All,Monthly,139.6
2018-12-01,Onion,3011.35,2614.47,2812.91,India,All,Monthly,161.43
2019-01-01,Onion,3111.85,2712.27,2912.06,India,All,Monthly,138.62
2019-02-01,Onion,3545.47,2922.83,3234.15,India,All,Monthly,145.94
2019-03-01,Onion,3699.37,3230.95,3465.16,India,All,Monthly,12.51
2019-04-01,Onion,3694.45,3114.04,3404.24,India,All,Monthly,123.81
2019-05-01,Onion,3852.85,3171.21,3512.03,India,All,Monthly,81.53
2019-06-01,Onion,3695.86,3396.23,3546.05,India,All,Monthly,131.44
2019-07-01,Onion,4013.23,3396.45,3704.84,India,All,Monthly,114.96
2019-08-01,Onion,4230.58,3395.0,3812.79,India,All,Monthly,121.37
2019-09-01,Onion,4147.29,3733.19,3940.24,India,All,Monthly,-40.37
2019-10-01,Onion,4349.69,3528.41,3939.05,India,All,Monthly,-40.48
2019-11-01,Onion,4212.61,3399.53,3806.07,India,All,Monthly,-149.38
2019-12-01,Onion,3759.54,3509.75,3634.65,India,All,Monthly,-150.72
2020-01-01,Onion,3689.44,3076.83,3383.13,India,All,Monthly,-29.7
2020-02-01,Onion,3763.18,3096.73,3429.95,India,All,Monthly,170.0
2020-03-01,Onion,3762.54,3335.1,3548.82,India,All,Monthly,1.8
2020-04-01,Onion,3666.0,3312.8,3489.4,India,All,Monthly,138.53
2020-05-01,Onion,3771.2,3179.73,3475.46,India,All,Monthly,48.47
2020-06-01,Onion,3959.99,3392.74,3676.37,India,All,Monthly,24.54
2020-07-01,Onion,4197.1,3566.16,3881.63,India,All,Monthly,-44.6
2020-08-01,Onion,3937.86,3528.92,3733.39,India,All,Monthly,-92.14
2020-09-01,Onion,4069.29,3527.01,3798.15,India,All,Monthly,-74.98
2020-10-01,Onion,3888.91,3297.55,3593.23,India,All,Monthly,8.57
2020-11-01,Onion,3757.95,3141.0,3449.48,India,All,Monthly,161.52
2020-12-01,Onion,3718.76,3241.8,3480.28,India,All,Monthly,193.31
2021-01-01,Onion,3964.0,3236.5,3600.25,India,All,Monthly,24.59
2021-02-01,Onion,3979.39,3167.18,3573.29,India,All,Monthly,-14.54
2021-03-01,Onion,3885.48,3243.75,3564.62,India,All,Monthly,-183.8
2021-04-01,Onion,3497.28,3089.09,3293.18,India,All,Monthly,195.42
2021-05-01,Onion,3949.54,3056.74,3503.14,India,All,Monthly,-191.07
2021-06-01,Onion,3580.39,2957.09,3268.74,India,All,Monthly,58.28
2021-07-01,Onion,3717.21,2969.74,3343.48,India,All,Monthly,142.67
2021-08-01,Onion,3800.14,3208.51,3504.33,India,All,Monthly,47.21
2021-09-01,Onion,3721.76,3133.85,3427.81,India,All,Monthly,80.54
2021-10-01,Onion,3899.89,3206.5,3553.19,India,All,Monthly,34.06
2021-11-01,Onion,3990.28,3247.05,3618.67,India,All,Monthly,194.02
2021-12-01,Onion,4101.78,3547.06,3824.42,India,All,Monthly,23.85
2022-01-01,Onion,4308.16,3619.98,3964.07,India,All,Monthly,-176.68
2022-02-01,Onion,4200.2,3627.21,3913.7,India,All,Monthly,51.96
2022-03-01,Onion,4258.36,3851.2,4054.78,India,All,Monthly,97.76
2022-04-01,Onion,4645.65,3781.52,4213.58,India,All,Monthly,42.35
2022-05-01,Onion,4514.37,3857.91,4186.14,India,All,Monthly,139.11
2022-06-01,Onion,4498.81,4104.98,4301.9,India,All,Monthly,63.36
